subject,activity,Mean.tBodyAcc.mean...X,Mean.tBodyAcc.mean...Y,Mean.tBodyAcc.mean...Z,Mean.tGravityAcc.mean...X,Mean.tGravityAcc.mean...Y,Mean.tGravityAcc.mean...Z,Mean.tBodyAccJerk.mean...X,Mean.tBodyAccJerk.mean...Y,Mean.tBodyAccJerk.mean...Z,Mean.tBodyGyro.mean...X,Mean.tBodyGyro.mean...Y,Mean.tBodyGyro.mean...Z,Mean.tBodyGyroJerk.mean...X,Mean.tBodyGyroJerk.mean...Y,Mean.tBodyGyroJerk.mean...Z,Mean.tBodyAccMag.mean..,Mean.tGravityAccMag.mean..,Mean.tBodyAccJerkMag.mean..,Mean.tBodyGyroMag.mean..,Mean.tBodyGyroJerkMag.mean..,Mean.fBodyAcc.mean...X,Mean.fBodyAcc.mean...Y,Mean.fBodyAcc.mean...Z,Mean.fBodyAcc.meanFreq...X,Mean.fBodyAcc.meanFreq...Y,Mean.fBodyAcc.meanFreq...Z,Mean.fBodyAccJerk.mean...X,Mean.fBodyAccJerk.mean...Y,Mean.fBodyAccJerk.mean...Z,Mean.fBodyAccJerk.meanFreq...X,Mean.fBodyAccJerk.meanFreq...Y,Mean.fBodyAccJerk.meanFreq...Z,Mean.fBodyGyro.mean...X,Mean.fBodyGyro.mean...Y,Mean.fBodyGyro.mean...Z,Mean.fBodyGyro.meanFreq...X,Mean.fBodyGyro.meanFreq...Y,Mean.fBodyGyro.meanFreq...Z,Mean.fBodyAccMag.mean..,Mean.fBodyAccMag.meanFreq..,Mean.fBodyBodyAccJerkMag.mean..,Mean.fBodyBodyAccJerkMag.meanFreq..,Mean.fBodyBodyGyroMag.mean..,Mean.fBodyBodyGyroMag.meanFreq..,Mean.fBodyBodyGyroJerkMag.mean..,Mean.fBodyBodyGyroJerkMag.meanFreq..,Mean.tBodyAcc.std...X,Mean.tBodyAcc.std...Y,Mean.tBodyAcc.std...Z,Mean.tGravityAcc.std...X,Mean.tGravityAcc.std...Y,Mean.tGravityAcc.std...Z,Mean.tBodyAccJerk.std...X,Mean.tBodyAccJerk.std...Y,Mean.tBodyAccJerk.std...Z,Mean.tBodyGyro.std...X,Mean.tBodyGyro.std...Y,Mean.tBodyGyro.std...Z,Mean.tBodyGyroJerk.std...X,Mean.tBodyGyroJerk.std...Y,Mean.tBodyGyroJerk.std...Z,Mean.tBodyAccMag.std..,Mean.tGravityAccMag.std..,Mean.tBodyAccJerkMag.std..,Mean.tBodyGyroMag.std..,Mean.tBodyGyroJerkMag.std..,Mean.fBodyAcc.std...X,Mean.fBodyAcc.std...Y,Mean.fBodyAcc.std...Z,Mean.fBodyAccJerk.std...X,Mean.fBodyAccJerk.std...Y,Mean.fBodyAccJerk.std...Z,Mean.fBodyGyro.std...X,Mean.fBodyGyro.std...Y,Mean.fBodyGyro.std...Z,Mean.fBodyAccMag.std..,Mean.fBodyBodyAccJerkMag.std..,Mean.fBodyBodyGyroMag.std..,Mean.fBodyBodyGyroJerkMag.std..,Std.tBodyAcc.mean...X,Std.tBodyAcc.mean...Y,Std.tBodyAcc.mean...Z,Std.tGravityAcc.mean...X,Std.tGravityAcc.mean...Y,Std.tGravityAcc.mean...Z,Std.tBodyAccJerk.mean...X,Std.tBodyAccJerk.mean...Y,Std.tBodyAccJerk.mean...Z,Std.tBodyGyro.mean...X,Std.tBodyGyro.mean...Y,Std.tBodyGyro.mean...Z,Std.tBodyGyroJerk.mean...X,Std.tBodyGyroJerk.mean...Y,Std.tBodyGyroJerk.mean...Z,Std.tBodyAccMag.mean..,Std.tGravityAccMag.mean..,Std.tBodyAccJerkMag.mean..,Std.tBodyGyroMag.mean..,Std.tBodyGyroJerkMag.mean..,Std.fBodyAcc.mean...X,Std.fBodyAcc.mean...Y,Std.fBodyAcc.mean...Z,Std.fBodyAcc.meanFreq...X,Std.fBodyAcc.meanFreq...Y,Std.fBodyAcc.meanFreq...Z,Std.fBodyAccJerk.mean...X,Std.fBodyAccJerk.mean...Y,Std.fBodyAccJerk.mean...Z,Std.fBodyAccJerk.meanFreq...X,Std.fBodyAccJerk.meanFreq...Y,Std.fBodyAccJerk.meanFreq...Z,Std.fBodyGyro.mean...X,Std.fBodyGyro.mean...Y,Std.fBodyGyro.mean...Z,Std.fBodyGyro.meanFreq...X,Std.fBodyGyro.meanFreq...Y,Std.fBodyGyro.meanFreq...Z,Std.fBodyAccMag.mean..,Std.fBodyAccMag.meanFreq..,Std.fBodyBodyAccJerkMag.mean..,Std.fBodyBodyAccJerkMag.meanFreq..,Std.fBodyBodyGyroMag.mean..,Std.fBodyBodyGyroMag.meanFreq..,Std.fBodyBodyGyroJerkMag.mean..,Std.fBodyBodyGyroJerkMag.meanFreq..,Std.tBodyAcc.std...X,Std.tBodyAcc.std...Y,Std.tBodyAcc.std...Z,Std.tGravityAcc.std...X,Std.tGravityAcc.std...Y,Std.tGravityAcc.std...Z,Std.tBodyAccJerk.std...X,Std.tBodyAccJerk.std...Y,Std.tBodyAccJerk.std...Z,Std.tBodyGyro.std...X,Std.tBodyGyro.std...Y,Std.tBodyGyro.std...Z,Std.tBodyGyroJerk.std...X,Std.tBodyGyroJerk.std...Y,Std.tBodyGyroJerk.std...Z,Std.tBodyAccMag.std..,Std.tGravityAccMag.std..,Std.tBodyAccJerkMag.std..,Std.tBodyGyroMag.std..,Std.tBodyGyroJerkMag.std..,Std.fBodyAcc.std...X,Std.fBodyAcc.std...Y,Std.fBodyAcc.std...Z,Std.fBodyAccJerk.std...X,Std.fBodyAccJerk.std...Y,Std.fBodyAccJerk.std...Z,Std.fBodyGyro.std...X,Std.fBodyGyro.std...Y,Std.fBodyGyro.std...Z,Std.fBodyAccMag.std..,Std.fBodyBodyAccJerkMag.std..,Std.fBodyBodyGyroMag.std..,Std.fBodyBodyGyroJerkMag.std..
2,WALKING_DOWNSTAIRS,0.277615348,-0.022661416,-0.116812942,0.861831346,-0.325780101,-0.043889016,0.110040616,-0.003279591,-0.020935168,-0.115947353,-0.004823292,0.097173809,-0.05810385,-0.042147026,-0.071022982,0.08995112,0.08995112,0.005655163,-0.162188587,-0.410872671,0.11284116,0.278345042,-0.131290772,-0.27371161,0.011930961,0.090367855,0.138120681,0.096209161,-0.271498721,-0.14389815,-0.357514502,-0.234703932,-0.14577597,-0.361913824,-0.087494474,-0.037529802,0.077089456,0.136774958,0.293424827,0.09383213,0.22224741,0.018835511,-0.320838544,0.103971242,-0.380175306,-0.051247964,0.046366681,0.262881789,-0.102837908,-0.94036176,-0.940068526,-0.931438313,0.147249143,0.126828015,-0.340122023,-0.32078923,-0.415739145,-0.279418388,-0.243940593,-0.469396701,-0.218266319,0.215586335,0.215586335,0.229617185,-0.274844111,-0.343187875,0.01610462,0.171973973,-0.162032894,0.049959062,0.080833349,-0.408227423,-0.379436674,-0.458732747,-0.422987665,-0.021478788,0.227480733,-0.372576755,-0.343698985,0.080282296,0.023216922,0.037718056,0.035408908,0.029289979,0.209745148,0.296486996,0.28461515,0.244160585,0.321990642,0.25824141,0.221270116,0.216201616,0.111324414,0.190547109,0.120938785,0.120938785,0.130236244,0.144459226,0.143537496,0.150124704,0.187696964,0.162748978,0.135318653,0.137133063,0.170992497,0.159559802,0.19670285,0.134966036,0.133199951,0.128428381,0.138897749,0.202940408,0.145772754,0.140965623,0.17250661,0.23919519,0.165810582,0.139446625,0.131471005,0.191091341,0.142200313,0.19768622,0.188153276,0.212312518,0.172265735,0.126323626,0.164539199,0.207527026,0.030366941,0.025926345,0.034190847,0.167542473,0.200378373,0.113893284,0.178391751,0.105446513,0.080861524,0.212819548,0.181499453,0.174087484,0.113987851,0.113987851,0.174065457,0.20930671,0.236658844,0.139317564,0.158470933,0.22729473,0.177113334,0.203194141,0.098491096,0.181282834,0.089586916,0.0627789,0.099038689,0.175916144,0.199005037,0.254901919
2,WALKING_UPSTAIRS,0.24716479,-0.021412113,-0.1525139,0.790717419,-0.41621489,-0.195888239,0.074450784,-0.009709855,0.019481439,-0.057691263,-0.03208831,0.068837402,-0.0828858,-0.042405371,-0.044515748,-0.10732268,-0.10732268,-0.321268911,-0.219713473,-0.572816439,-0.266720933,0.009924459,-0.281001986,-0.281748011,-0.061889446,-0.236589092,-0.25863944,-0.187842132,-0.522728063,-0.049114292,-0.287688885,-0.374218485,-0.331643577,-0.488086124,-0.248601122,-0.115324434,-0.130357851,-0.077341812,-0.145318539,0.107680395,-0.189511137,-0.011916823,-0.450612185,-0.022752769,-0.600798496,0.046743399,-0.304376406,0.10802728,-0.112121021,-0.93440774,-0.923767454,-0.878004057,-0.276121886,-0.185648954,-0.573746353,-0.439253059,-0.466298337,-0.163995792,-0.464854363,-0.645491338,-0.467595961,-0.205977045,-0.205977045,-0.217389395,-0.377532168,-0.597291719,-0.320582414,0.084880279,-0.094544976,-0.365415441,-0.243554147,-0.625090981,-0.476358846,-0.459758489,-0.218072471,-0.366728244,-0.260423839,-0.438620402,-0.621820203,0.059541328,0.041273116,0.08476065,0.077032644,0.072964951,0.254495114,0.163645695,0.211254049,0.249188402,0.268039113,0.235730856,0.24066781,0.17485684,0.104449849,0.163164505,0.056693162,0.056693162,0.075295779,0.105439833,0.055606664,0.095922211,0.134037628,0.158320229,0.125277591,0.148237965,0.14789294,0.11317287,0.163881295,0.09980776,0.140223537,0.114622256,0.153815205,0.121103747,0.068521183,0.125744705,0.196731041,0.184816403,0.268668083,0.086490906,0.131625901,0.121900999,0.124837299,0.072369993,0.176107962,0.074348564,0.156117119,0.081550918,0.078428413,0.189449456,0.052550533,0.067960209,0.132276147,0.106285746,0.157559796,0.101040016,0.1397789,0.069566006,0.25254364,0.087727077,0.08171939,0.064116773,0.072885047,0.072885047,0.118868467,0.130446118,0.07998632,0.082730678,0.074576063,0.194563849,0.097441759,0.144895177,0.106567869,0.150790176,0.089174823,0.269759136,0.066743706,0.122785277,0.155447768,0.088303769
3,LAYING,0.275516853,-0.018955679,-0.101300478,-0.241758478,0.8370321,0.488703185,0.076981113,0.013804101,-0.004356259,-0.020817054,-0.071850716,0.137999561,-0.100044499,-0.038977177,-0.06873387,-0.972791346,-0.972791346,-0.979484593,-0.951564751,-0.986713625,-0.980665609,-0.961169983,-0.968332142,-0.073952644,0.238470751,0.216971672,-0.980513202,-0.968752114,-0.979122344,0.175978554,-0.013177496,0.044819691,-0.970167263,-0.978099682,-0.962341961,-0.082216645,-0.026682011,0.147686456,-0.965524275,0.236990128,-0.975949598,0.238611134,-0.964586725,-0.022929611,-0.984278251,0.110697704,-0.982776639,-0.962057545,-0.963691035,-0.982512193,-0.98120275,-0.964807544,-0.980879315,-0.968710725,-0.982093163,-0.974545752,-0.977272654,-0.963505609,-0.980328645,-0.986762742,-0.98333828,-0.964218176,-0.964218176,-0.976121298,-0.954275111,-0.983139256,-0.983691129,-0.964094604,-0.96327908,-0.983122616,-0.971044013,-0.983711905,-0.975986434,-0.977032495,-0.967256854,-0.968350217,-0.975305378,-0.955441856,-0.982568158,0.014107546,0.007898628,0.021135145,0.057137861,0.042589095,0.076267416,0.012206707,0.032230942,0.03826642,0.030669804,0.035820728,0.14979784,0.014403959,0.015358561,0.032399231,0.034169367,0.034169367,0.01865487,0.07296577,0.013760059,0.019111893,0.046903625,0.041622059,0.200737385,0.224940511,0.276753168,0.017296306,0.031813157,0.018272953,0.165008613,0.234242603,0.229075975,0.032477325,0.024145327,0.048619853,0.251733603,0.273527569,0.233399484,0.050248762,0.296599612,0.025683485,0.258312174,0.04040217,0.272513795,0.017221408,0.244056555,0.017208445,0.049885264,0.052645258,0.024584437,0.039979909,0.063547851,0.016332146,0.03104949,0.015791474,0.027988187,0.024439784,0.04900871,0.020363087,0.014635018,0.016275253,0.05148978,0.05148978,0.027075135,0.052863285,0.019093,0.016514638,0.048447578,0.054481526,0.013714387,0.02796564,0.013292164,0.02660332,0.024666287,0.044802466,0.044541478,0.029184415,0.051834251,0.020222419
3,SITTING,0.257197599,-0.003502998,-0.09835792,0.901098985,0.127303379,0.139020582,0.072609842,0.002725291,-0.004233484,-0.03853652,-0.075241003,0.094011398,-0.103605889,-0.036090988,-0.059007997,-0.89538335,-0.89538335,-0.969080753,-0.919354372,-0.977998052,-0.970154441,-0.891907751,-0.917987925,0.031298937,-0.006616306,0.047861959,-0.974950363,-0.954170151,-0.970845669,0.215731833,-0.095914873,-0.043747343,-0.957550638,-0.95617355,-0.934967959,0.052084449,-0.166042259,-0.038746742,-0.904185726,0.028160079,-0.965888892,0.28679577,-0.946664944,-0.115525765,-0.977898106,0.087190234,-0.971010121,-0.856617812,-0.875110175,-0.957324458,-0.903923008,-0.897736318,-0.97446739,-0.953631391,-0.974661566,-0.965434768,-0.944854571,-0.92641371,-0.972546906,-0.978635909,-0.973751671,-0.8703017,-0.8703017,-0.966550084,-0.925518104,-0.976772676,-0.971605878,-0.849655658,-0.864322464,-0.976283535,-0.956461757,-0.977159573,-0.968013063,-0.939609988,-0.930633151,-0.874626592,-0.966568853,-0.925449629,-0.976689803,0.086603327,0.064827023,0.065545675,0.101317158,0.143715162,0.16168563,0.025402876,0.11047966,0.101722649,0.034303363,0.083771233,0.154011027,0.055982527,0.032866827,0.043464863,0.163057057,0.163057057,0.039770611,0.111838747,0.030223224,0.04790785,0.157625236,0.126278664,0.263642759,0.287958773,0.325868501,0.036213548,0.05569662,0.035401497,0.220345424,0.232883199,0.258283927,0.103045658,0.066712173,0.092248261,0.270305444,0.337715463,0.267152082,0.14699165,0.430526481,0.049792841,0.239785389,0.091353918,0.255596313,0.031797912,0.228827439,0.049663738,0.213992192,0.223363554,0.089362133,0.177975429,0.152384721,0.036956335,0.056321992,0.031635003,0.085166861,0.092274369,0.11376982,0.040339507,0.027174852,0.038216783,0.196737575,0.196737575,0.050146109,0.133692522,0.033854356,0.050596615,0.226024711,0.248547949,0.034500816,0.053216435,0.027931043,0.079494647,0.104674489,0.109788399,0.18973271,0.05079693,0.135892166,0.034211594
3,STANDING,0.280046513,-0.014337656,-0.101621723,0.935030779,-0.30173513,0.024763107,0.075090062,0.007716636,-0.008071779,-0.024662607,-0.058510192,0.066526205,-0.099460262,-0.047241582,-0.041683216,-0.925430819,-0.925430819,-0.95930384,-0.892089349,-0.96233934,-0.96012341,-0.908075354,-0.939507735,-0.087024832,-0.12818013,0.007718979,-0.957666857,-0.943497974,-0.969174903,0.07495644,-0.25816481,-0.112367642,-0.901282268,-0.937711157,-0.916172538,-0.297107442,-0.316011207,-0.229120091,-0.926968932,-0.000332754,-0.948627468,0.129816298,-0.913682363,-0.309822161,-0.960331718,-0.020630782,-0.966742543,-0.893449307,-0.911419015,-0.982020428,-0.957425322,-0.928161577,-0.957086489,-0.941686786,-0.973059635,-0.900462228,-0.927788618,-0.912364081,-0.940937642,-0.968433748,-0.958293012,-0.915143304,-0.915143304,-0.948770043,-0.882125221,-0.957679767,-0.969931287,-0.892434349,-0.904801255,-0.960570922,-0.943948547,-0.97559595,-0.901985672,-0.923125941,-0.919743846,-0.921836077,-0.948206814,-0.883439718,-0.95712151,0.025175666,0.021724255,0.048466406,0.01458111,0.034042527,0.077919129,0.018773043,0.044735136,0.052656726,0.032543081,0.074817309,0.079479886,0.033243612,0.036520351,0.058863429,0.079023788,0.079023788,0.037714483,0.084693373,0.035974869,0.042746242,0.076608953,0.065855774,0.193569492,0.207443578,0.296421639,0.046551309,0.049200978,0.026950979,0.233619281,0.316783381,0.255264013,0.077229074,0.062328714,0.082358664,0.305947195,0.252680089,0.25780189,0.070206336,0.265034963,0.054062877,0.274175385,0.080892864,0.207862857,0.048775074,0.341994768,0.036514446,0.089373044,0.12427633,0.032590909,0.060068585,0.12379643,0.048722719,0.052350026,0.02371053,0.080496032,0.067395772,0.069276448,0.053240287,0.037317882,0.047732921,0.090140422,0.090140422,0.056798411,0.096083611,0.050800833,0.033984602,0.090492833,0.140340083,0.046962415,0.052788828,0.020507928,0.081073946,0.070440161,0.059223411,0.086322412,0.0603272,0.090805572,0.050136927
3,WALKING,0.275567462,-0.017176784,-0.11267486,0.936506743,-0.261986358,-0.138107866,0.081474588,0.010059149,-0.005622646,-0.025640519,-0.077915094,0.081348594,-0.095239817,-0.038787465,-0.05036161,-0.254690333,-0.254690333,-0.280009317,-0.466411754,-0.566135218,-0.316614012,-0.081302435,-0.412374074,-0.246614197,0.171743003,0.074853656,-0.304694443,-0.14050859,-0.514137255,-0.216042668,-0.258667985,-0.346946648,-0.437845764,-0.561526265,-0.418126217,0.03375969,-0.037989651,-0.044507974,-0.290031535,0.113494313,-0.186764517,-0.117163983,-0.569755772,0.180946463,-0.607751646,0.045762296,-0.360356726,-0.069914065,-0.387411994,-0.977771591,-0.962355639,-0.952091795,-0.268679644,-0.044961959,-0.529486116,-0.57186956,-0.56379326,-0.476696412,-0.385922986,-0.639087984,-0.53666408,-0.328428937,-0.328428937,-0.139916355,-0.561510683,-0.567371561,-0.379276781,-0.124030832,-0.422998474,-0.296596633,-0.005614988,-0.543529108,-0.61512137,-0.568888673,-0.545896388,-0.456373081,-0.08985199,-0.632643293,-0.549087008,0.047463859,0.020418364,0.030734921,0.007100786,0.008896815,0.025253492,0.209512855,0.24176451,0.207271518,0.073252974,0.053115691,0.057599383,0.099416755,0.11731229,0.13298032,0.069466323,0.069466323,0.096175985,0.045165737,0.065064279,0.114024731,0.113707803,0.064226593,0.118171231,0.126154834,0.142485086,0.115884654,0.126885926,0.065556197,0.119203154,0.145276257,0.148785751,0.052941133,0.082479345,0.066387364,0.11710253,0.128905879,0.111337603,0.091553679,0.113197634,0.124904921,0.158798781,0.058996742,0.105534688,0.072237118,0.174387612,0.081848001,0.084080975,0.043321918,0.015552217,0.021924935,0.031523161,0.120821999,0.127589142,0.052680887,0.042488236,0.074875066,0.044409622,0.078317925,0.089862369,0.057545733,0.070772694,0.070772694,0.111629354,0.052325605,0.072978136,0.073345227,0.077429372,0.040318399,0.122459669,0.13456953,0.05067167,0.044783271,0.073304204,0.039684301,0.059011859,0.111353045,0.044217546,0.078887459
3,WALKING_DOWNSTAIRS,0.292423485,-0.019355408,-0.116139843,0.939057788,-0.228829214,-0.102352758,0.072568929,0.010970777,-0.00202728,-0.131573276,-0.013935804,0.123826738,-0.077870165,-0.039156793,-0.041619313,-0.062812612,-0.062812612,-0.205239247,-0.215294501,-0.508567577,-0.042170694,-0.007700483,-0.404452414,-0.325863695,0.052906524,-0.056600304,-0.090670713,-0.135938543,-0.529059451,-0.229599433,-0.356023307,-0.274421716,-0.129066574,-0.542694164,-0.302866461,-0.159888621,-0.109972458,0.091007284,0.02894132,0.043961669,-0.049477977,0.043496784,-0.332376629,-0.051669955,-0.576277199,0.065444436,-0.057410048,-0.033150372,-0.362240245,-0.95006113,-0.946094638,-0.899943948,-0.085801004,-0.111439195,-0.571735243,-0.261653414,-0.546740388,-0.442307768,-0.285683162,-0.680947338,-0.374605412,-0.041134008,-0.041134008,-0.092632449,-0.245794699,-0.583919211,-0.065441719,-0.109722354,-0.389723034,-0.165442899,-0.14772824,-0.613525074,-0.308630331,-0.55309454,-0.548164313,-0.233849422,-0.159102288,-0.322440827,-0.624910821,0.080827514,0.022254061,0.052920402,0.013986864,0.024880143,0.025325249,0.297039398,0.237157723,0.131833276,0.318948272,0.193370722,0.094306328,0.206095863,0.116362083,0.13286187,0.166073207,0.166073207,0.162187781,0.148982251,0.079868094,0.178054923,0.192887448,0.09218814,0.12960396,0.123010447,0.105645233,0.185244339,0.195375978,0.077733333,0.135493907,0.103664385,0.126677078,0.2147709,0.049824389,0.12387377,0.193445154,0.135692365,0.11220375,0.168938081,0.10479728,0.19866552,0.154733976,0.153201397,0.208227819,0.073604451,0.09809007,0.158551679,0.189273504,0.100966837,0.0194969,0.025638171,0.05056658,0.186940872,0.206653668,0.069342756,0.246409866,0.04625123,0.090778543,0.148942909,0.045440198,0.13017364,0.127458413,0.127458413,0.168621775,0.261121865,0.071814895,0.16242626,0.182219383,0.102985944,0.17817943,0.214696391,0.066900993,0.260827769,0.050257828,0.07243644,0.093092761,0.142364783,0.29070174,0.072484056
3,WALKING_UPSTAIRS,0.260819873,-0.032410941,-0.110064863,0.883533436,-0.382851154,-0.162943955,0.042688099,0.039724927,0.020820554,0.072198031,-0.139275406,0.02156037,-0.115510569,-0.040037251,-0.049818087,-0.184014895,-0.184014895,-0.436901159,-0.347321812,-0.658861401,-0.392004211,-0.078809416,-0.504494528,-0.461249741,-0.100019162,-0.278895911,-0.478434306,-0.283772547,-0.677314534,-0.325151127,-0.45378982,-0.442664136,-0.378216682,-0.637293508,-0.431503362,-0.145536204,-0.339321488,-0.102013834,-0.315866079,0.023821875,-0.412920898,0.090494409,-0.514211584,-0.177730591,-0.716877779,0.075384358,-0.313123438,0.011628081,-0.369754604,-0.944040819,-0.909825954,-0.909469675,-0.458364617,-0.251680365,-0.708551712,-0.456039263,-0.582742846,-0.492327305,-0.507270758,-0.775774143,-0.573433948,-0.333597433,-0.333597433,-0.439020592,-0.408886653,-0.71802804,-0.285333024,-0.008039875,-0.350797226,-0.48644651,-0.268191524,-0.738705864,-0.484820991,-0.556045947,-0.56109765,-0.447994369,-0.480609202,-0.445181802,-0.740033436,0.076984309,0.045618704,0.04673906,0.01709538,0.024729422,0.03069841,0.17307446,0.205599453,0.162931076,0.289011479,0.218943637,0.169620708,0.198806782,0.07893952,0.133499596,0.085543417,0.085543417,0.0767486,0.132957756,0.046610597,0.089870845,0.140418638,0.062387288,0.1174811,0.139072036,0.157036349,0.05934445,0.125916661,0.05148401,0.103882637,0.141969018,0.146656895,0.140270014,0.06074729,0.086622007,0.182377539,0.126689917,0.153698128,0.086860818,0.088789943,0.078660002,0.165196864,0.109905829,0.182315887,0.044501342,0.127414043,0.087230272,0.115851819,0.065241999,0.037923575,0.078009909,0.047185828,0.064040487,0.130480473,0.042530471,0.176719816,0.065568449,0.084749811,0.064210943,0.043392131,0.067522492,0.082165897,0.082165897,0.083369158,0.198210729,0.045715365,0.094639747,0.108475115,0.073757117,0.072412878,0.135813812,0.036225756,0.189367254,0.073596553,0.080956862,0.074545833,0.10935213,0.221578437,0.050447356
4,LAYING,0.263559215,-0.015003184,-0.11068815,-0.420664662,0.915165104,0.341531311,0.093449422,0.006933132,-0.006410543,-0.009231563,-0.093012818,0.169720404,-0.105019878,-0.038123043,-0.071215629,-0.954557603,-0.954557603,-0.970095772,-0.930236463,-0.985068502,-0.958802078,-0.938883374,-0.967504279,-0.274194619,0.366231449,0.201329592,-0.978542457,-0.943969987,-0.975383329,0.182436483,0.098742884,0.077021117,-0.967203736,-0.972187839,-0.961479263,-0.066092182,-0.526889996,0.152886312,-0.939389701,0.2416979,-0.962287125,0.27402735,-0.96155666,-0.25985197,-0.983609073,0.202949382,-0.954193739,-0.941714042,-0.962667315,-0.921199966,-0.969816636,-0.976176609,-0.978302781,-0.942209488,-0.978511984,-0.973102422,-0.961109292,-0.962073755,-0.975103204,-0.98685563,-0.98396536,-0.931292217,-0.931292217,-0.960786431,-0.947031782,-0.982698214,-0.952464881,-0.946380971,-0.962154454,-0.980079293,-0.944366882,-0.980261236,-0.975094739,-0.9561825,-0.965807467,-0.937187976,-0.958037119,-0.947100325,-0.982543632,0.088418443,0.012274542,0.020154813,0.037001216,0.043089234,0.134093451,0.075206299,0.042000382,0.029085541,0.051693477,0.048982375,0.189108107,0.01870624,0.014944394,0.032922913,0.090098292,0.090098292,0.048136387,0.097115816,0.023236916,0.096627017,0.101805264,0.044529958,0.168348361,0.189205598,0.22389736,0.033470639,0.084473179,0.032724988,0.146940938,0.174385827,0.180727431,0.047907335,0.024236831,0.05163671,0.180054214,0.237651474,0.186834831,0.141048714,0.242362343,0.061974051,0.241195512,0.048528135,0.139181448,0.025438001,0.246226315,0.105115065,0.106389391,0.049860791,0.223885541,0.080086128,0.043959834,0.034317832,0.088742725,0.028978911,0.035710544,0.020867028,0.050913491,0.041552948,0.016307168,0.025173019,0.167501918,0.167501918,0.064787369,0.063456987,0.026486761,0.10837865,0.102235917,0.04914374,0.032229205,0.087669654,0.02523784,0.031965104,0.01970703,0.046215668,0.154667204,0.068283418,0.062198281,0.026204309
4,SITTING,0.27153828,-0.007163065,-0.105874596,0.869303006,0.21162254,0.110120481,0.078450024,-0.010858217,-0.012149995,-0.049443512,-0.089430061,0.101150335,-0.096949484,-0.04184839,-0.048996435,-0.93569482,-0.93569482,-0.970132284,-0.926063314,-0.980490462,-0.977462498,-0.905782932,-0.951783743,0.037381761,0.078786009,0.012094266,-0.976845713,-0.944298391,-0.975154906,0.21301992,-0.075289966,0.012245577,-0.960589636,-0.967583648,-0.933776892,0.109092658,-0.39474554,-0.145726034,-0.929002095,0.028092111,-0.962500734,0.227198015,-0.948769752,-0.200084758,-0.976547763,0.085934203,-0.980309931,-0.890223981,-0.932203007,-0.981405295,-0.932727104,-0.950949255,-0.976742196,-0.944596106,-0.979038766,-0.97013179,-0.95846812,-0.927972229,-0.969899731,-0.984441358,-0.968804832,-0.914407845,-0.914407845,-0.96254911,-0.928898293,-0.97580669,-0.981908189,-0.889467349,-0.926999317,-0.978776912,-0.949293158,-0.981699448,-0.973333107,-0.954120419,-0.932868354,-0.91981571,-0.961584519,-0.928850554,-0.976261754,0.031335164,0.0372054,0.034816899,0.111306147,0.228763965,0.065632782,0.022456435,0.09643219,0.07287446,0.069981179,0.039248839,0.136197509,0.029057154,0.015196232,0.030039505,0.088648133,0.088648133,0.025960815,0.087552023,0.017731064,0.024699467,0.139902026,0.087187251,0.243404858,0.256208861,0.249824182,0.020621429,0.052091852,0.02262085,0.173122596,0.194133503,0.204750709,0.051982156,0.026982251,0.063116369,0.207573501,0.202468332,0.238368601,0.126323771,0.239848952,0.040838267,0.235998346,0.055135604,0.185417013,0.030203928,0.249666021,0.024239923,0.17915878,0.121528975,0.046900275,0.150915315,0.098826793,0.020471539,0.050496212,0.019368399,0.03836957,0.038220321,0.076621397,0.037557696,0.01259945,0.032452535,0.158605599,0.158605599,0.041619658,0.080434987,0.030202002,0.024453606,0.186309256,0.129009593,0.018505278,0.045085045,0.016002146,0.034184519,0.043840033,0.07387576,0.14961324,0.042784878,0.081806189,0.028223699
